Precio_Brent_USD,Valor_COLCAP,Indice_de_precios_al_Consumidor,Indicador de Seguimiento a la Economía,Indice_de_tasa_de_cambio_real,Tasa_de_desempleo_Total_Nacional,PIB
0.389760310186817,0.6620698948881502,0.1975169300225732,0.4642857142857142,0.1861278648974669,0.034698126301179855,0.4686320524102865
0.2807543179414874,0.650660318030725,0.20027589666415846,0.4900793650793651,0.29650180940892645,0.10270645385149202,0.47241615331964404
0.2432146633768065,0.539277692929656,0.2069224981188864,0.4880952380952379,0.30820265379975886,0.24913254684247055,0.4763175906913073
0.32428621783574185,0.5200341388913844,0.2189616252821669,0.4980158730158728,0.30349819059107364,0.1852879944482999,0.48217463576806496
0.2631300669721537,0.46347138621866846,0.2251065964384249,0.4880952380952379,0.37466827503015687,0.10825815405968076,0.48745477657181957
0.36217835741980964,0.5458808732369059,0.23074993729621274,0.5099206349206349,0.32714113389626065,0.15128383067314377,0.49331182164857723
0.3506344730348959,0.4652681699757434,0.23350890393779777,0.5059523809523809,0.3050663449939688,0.11519777931991682,0.49914931064828383
0.3330102220655622,0.4874854011319737,0.2346375721093552,0.501984126984127,0.36948130277442703,0.06523247744621796,0.5051823604185
0.2335213253436729,0.4748090917258109,0.23664409330323544,0.5376984126984123,0.4572979493365503,0.11519777931991682,0.5110198494182068
0.25237927388086,0.411337705507142,0.24178580386255333,0.5099206349206349,0.5928829915560916,0.12074947952810555,0.5088002346729246
0.20003524850193863,0.3863893630401579,0.24943566591422117,0.5317460317460319,0.5926417370325696,0.10478834142956284,0.506570841889117
0.21113852661261898,0.38576947264396744,0.25683471281665415,0.5337301587301584,0.517490952955368,0.06106870229007633,0.5044196734135131
0.16646105040535777,0.29254334740813925,0.2634813142713819,0.5099206349206349,0.5296743063932452,0.0,0.5138163684364916
0.09975326048642932,0.3278950678285869,0.27025332330072716,0.5257936507936507,0.6476477683956576,0.08743927827897302,0.5229197223037059
0.08494888967218892,0.3471026861917167,0.28454978680712295,0.5297619047619049,0.630277442702051,0.32061068702290074,0.5323164173266843
0.09005992245329572,0.40916359716108175,0.29884625031351875,0.5634920634920635,0.6681544028950543,0.19500346981263017,0.5309474919331183
0.12319351427564326,0.4919054891743778,0.30950589415600693,0.5456349206349207,0.5652593486127866,0.20124913254684262,0.5296567908477561
0.18523087768769822,0.497430599227383,0.31514923501379477,0.5416666666666667,0.5063932448733415,0.12213740458015276,0.5282878654541898
0.20743743390905886,0.45259186056958034,0.32104339102081747,0.5476190476190477,0.49010856453558516,0.11658570437196403,0.5315243962061211
0.20585125132181878,0.47116162069894896,0.326561324303988,0.5476190476190477,0.4829915560916769,0.113115891741846,0.5348587073433071
0.15139231582657733,0.46670559698140324,0.33258088788562823,0.5059523809523809,0.4569360675512668,0.18320610687022898,0.5380952380952382
0.18100105745505815,0.5313538765609559,0.3289440682217206,0.5753968253968254,0.47153196622436666,0.11589174184594042,0.5423095726997162
